word1	category	relation	word2
sheep-n	ground_mammal	random-n	ibs-n
sheep-n	ground_mammal	random-n	identification-n
sheep-n	ground_mammal	random-n	indigence-n
sheep-n	ground_mammal	random-n	judgement-n
sheep-n	ground_mammal	random-n	listening-n
sheep-n	ground_mammal	random-n	one-fourth-n
sheep-n	ground_mammal	random-n	one-stop-shop-n
sheep-n	ground_mammal	random-n	pre-season-n
sheep-n	ground_mammal	random-n	rebel-n
sheep-n	ground_mammal	random-n	role-n
sheep-n	ground_mammal	random-n	separation-n
sheep-n	ground_mammal	random-n	smuggler-n
sheep-n	ground_mammal	random-n	sorcerer-n
sheep-n	ground_mammal	random-n	square-n
sheep-n	ground_mammal	random-n	suit-n
sheep-n	ground_mammal	random-n	thaim-n
sheep-n	ground_mammal	random-n	train-n
sheep-n	ground_mammal	random-n	transit-n
sheep-n	ground_mammal	random-n	transportation-n
sheep-n	ground_mammal	random-n	upgrade-n
sheep-n	ground_mammal	random-n	vacancy-n
sheep-n	ground_mammal	random-n	valet-n
sheep-n	ground_mammal	random-n	victory-n
sheep-n	ground_mammal	random-n	weak-n
sheep-n	ground_mammal	random-n	weekday-n
squirrel-n	ground_mammal	coord	bear-n
squirrel-n	ground_mammal	coord	beaver-n
squirrel-n	ground_mammal	coord	bull-n
squirrel-n	ground_mammal	coord	cat-n
squirrel-n	ground_mammal	coord	cow-n
squirrel-n	ground_mammal	coord	coyote-n
squirrel-n	ground_mammal	coord	deer-n
squirrel-n	ground_mammal	coord	dog-n
squirrel-n	ground_mammal	coord	dolphin-n
squirrel-n	ground_mammal	coord	donkey-n
squirrel-n	ground_mammal	coord	elephant-n
squirrel-n	ground_mammal	coord	fox-n
squirrel-n	ground_mammal	coord	giraffe-n
squirrel-n	ground_mammal	coord	goat-n
squirrel-n	ground_mammal	coord	gorilla-n
squirrel-n	ground_mammal	coord	hamster-n
squirrel-n	ground_mammal	coord	horse-n
squirrel-n	ground_mammal	coord	lion-n
squirrel-n	ground_mammal	coord	mouse-n
squirrel-n	ground_mammal	coord	pig-n
squirrel-n	ground_mammal	coord	rabbit-n
squirrel-n	ground_mammal	coord	rat-n
squirrel-n	ground_mammal	coord	sheep-n
squirrel-n	ground_mammal	coord	tiger-n
squirrel-n	ground_mammal	coord	whale-n
squirrel-n	ground_mammal	hyper	animal-n
squirrel-n	ground_mammal	hyper	beast-n
squirrel-n	ground_mammal	hyper	chordate-n
squirrel-n	ground_mammal	hyper	creature-n
squirrel-n	ground_mammal	hyper	mammal-n
squirrel-n	ground_mammal	hyper	rodent-n
squirrel-n	ground_mammal	hyper	vertebrate-n
squirrel-n	ground_mammal	mero	ear-n
squirrel-n	ground_mammal	mero	eye-n
squirrel-n	ground_mammal	mero	foot-n
squirrel-n	ground_mammal	mero	fur-n
squirrel-n	ground_mammal	mero	head-n
squirrel-n	ground_mammal	mero	leg-n
squirrel-n	ground_mammal	mero	mouth-n
squirrel-n	ground_mammal	mero	muzzle-n
squirrel-n	ground_mammal	mero	nose-n
squirrel-n	ground_mammal	mero	snout-n
squirrel-n	ground_mammal	mero	tail-n
squirrel-n	ground_mammal	mero	tooth-n
squirrel-n	ground_mammal	random-n	FM-n
squirrel-n	ground_mammal	random-n	accuracy-n
squirrel-n	ground_mammal	random-n	bishop-n
squirrel-n	ground_mammal	random-n	codecs-n
squirrel-n	ground_mammal	random-n	deduction-n
squirrel-n	ground_mammal	random-n	determinant-n
squirrel-n	ground_mammal	random-n	domino-n
squirrel-n	ground_mammal	random-n	drafting-n
squirrel-n	ground_mammal	random-n	encyclopedia-n
squirrel-n	ground_mammal	random-n	extent-n
squirrel-n	ground_mammal	random-n	fume-n
squirrel-n	ground_mammal	random-n	fun-n
squirrel-n	ground_mammal	random-n	hist-n
squirrel-n	ground_mammal	random-n	hotelier-n
squirrel-n	ground_mammal	random-n	inventor-n
squirrel-n	ground_mammal	random-n	invitation-n
squirrel-n	ground_mammal	random-n	magistrate-n
squirrel-n	ground_mammal	random-n	melatonin-n
squirrel-n	ground_mammal	random-n	mining-n
squirrel-n	ground_mammal	random-n	motor-n
squirrel-n	ground_mammal	random-n	occupation-n
squirrel-n	ground_mammal	random-n	placebo-n
squirrel-n	ground_mammal	random-n	prediction-n
squirrel-n	ground_mammal	random-n	publication-n
squirrel-n	ground_mammal	random-n	re-n
squirrel-n	ground_mammal	random-n	revolution-n
squirrel-n	ground_mammal	random-n	rugby-n
squirrel-n	ground_mammal	random-n	scrap-n
squirrel-n	ground_mammal	random-n	script-n
squirrel-n	ground_mammal	random-n	sensor-n
squirrel-n	ground_mammal	random-n	shutter-n
squirrel-n	ground_mammal	random-n	solubility-n
squirrel-n	ground_mammal	random-n	spare-n
squirrel-n	ground_mammal	random-n	squad-n
squirrel-n	ground_mammal	random-n	syntax-n
squirrel-n	ground_mammal	random-n	wharve-n
squirrel-n	ground_mammal	random-n	y-n
squirrel-n	ground_mammal	random-n	yesterday-n
tiger-n	ground_mammal	coord	bear-n
tiger-n	ground_mammal	coord	beaver-n
tiger-n	ground_mammal	coord	bull-n
tiger-n	ground_mammal	coord	cat-n
tiger-n	ground_mammal	coord	cougar-n
tiger-n	ground_mammal	coord	cow-n
tiger-n	ground_mammal	coord	coyote-n
tiger-n	ground_mammal	coord	deer-n
tiger-n	ground_mammal	coord	dog-n
tiger-n	ground_mammal	coord	dolphin-n
tiger-n	ground_mammal	coord	donkey-n
tiger-n	ground_mammal	coord	elephant-n
tiger-n	ground_mammal	coord	fox-n
tiger-n	ground_mammal	coord	giraffe-n
tiger-n	ground_mammal	coord	goat-n
tiger-n	ground_mammal	coord	gorilla-n
tiger-n	ground_mammal	coord	horse-n
tiger-n	ground_mammal	coord	jaguar-n
tiger-n	ground_mammal	coord	leopard-n
tiger-n	ground_mammal	coord	lion-n
tiger-n	ground_mammal	coord	panther-n
tiger-n	ground_mammal	coord	pig-n
tiger-n	ground_mammal	coord	rabbit-n
tiger-n	ground_mammal	coord	rat-n
tiger-n	ground_mammal	coord	sheep-n
tiger-n	ground_mammal	coord	squirrel-n
tiger-n	ground_mammal	coord	whale-n
tiger-n	ground_mammal	hyper	animal-n
tiger-n	ground_mammal	hyper	beast-n
tiger-n	ground_mammal	hyper	carnivore-n
tiger-n	ground_mammal	hyper	chordate-n
tiger-n	ground_mammal	hyper	creature-n
tiger-n	ground_mammal	hyper	feline-n
tiger-n	ground_mammal	hyper	mammal-n
tiger-n	ground_mammal	hyper	predator-n
tiger-n	ground_mammal	hyper	vertebrate-n
tiger-n	ground_mammal	mero	claw-n
tiger-n	ground_mammal	mero	ear-n
tiger-n	ground_mammal	mero	eye-n
tiger-n	ground_mammal	mero	fur-n
tiger-n	ground_mammal	mero	head-n
tiger-n	ground_mammal	mero	jaw-n
tiger-n	ground_mammal	mero	leg-n
tiger-n	ground_mammal	mero	mane-n
tiger-n	ground_mammal	mero	mouth-n
tiger-n	ground_mammal	mero	muzzle-n
tiger-n	ground_mammal	mero	nose-n
tiger-n	ground_mammal	mero	paw-n
tiger-n	ground_mammal	mero	snout-n
tiger-n	ground_mammal	mero	stripe-n
tiger-n	ground_mammal	mero	tail-n
tiger-n	ground_mammal	mero	tooth-n
tiger-n	ground_mammal	random-n	Jew-n
tiger-n	ground_mammal	random-n	accident-n
tiger-n	ground_mammal	random-n	aid-n
tiger-n	ground_mammal	random-n	aol-n
tiger-n	ground_mammal	random-n	appearance-n
tiger-n	ground_mammal	random-n	assassin-n
tiger-n	ground_mammal	random-n	backend-n
tiger-n	ground_mammal	random-n	bowl-n
tiger-n	ground_mammal	random-n	canoe-n
tiger-n	ground_mammal	random-n	choir-n
tiger-n	ground_mammal	random-n	compound-n
tiger-n	ground_mammal	random-n	conservation-n
tiger-n	ground_mammal	random-n	courtyard-n
tiger-n	ground_mammal	random-n	debit-n
tiger-n	ground_mammal	random-n	disk-n
tiger-n	ground_mammal	random-n	dogma-n
tiger-n	ground_mammal	random-n	ensuite-n
tiger-n	ground_mammal	random-n	essence-n
tiger-n	ground_mammal	random-n	forty-three-n
tiger-n	ground_mammal	random-n	gymnasium-n
tiger-n	ground_mammal	random-n	homeland-n
tiger-n	ground_mammal	random-n	implication-n
tiger-n	ground_mammal	random-n	interest-n
tiger-n	ground_mammal	random-n	limitation-n
tiger-n	ground_mammal	random-n	longitude-n
tiger-n	ground_mammal	random-n	louse-n
tiger-n	ground_mammal	random-n	maneuver-n
tiger-n	ground_mammal	random-n	mountaintop-n
tiger-n	ground_mammal	random-n	o-n
tiger-n	ground_mammal	random-n	pipe-n
tiger-n	ground_mammal	random-n	pusher-n
tiger-n	ground_mammal	random-n	putt-n
tiger-n	ground_mammal	random-n	requester-n
tiger-n	ground_mammal	random-n	roadwork-n
tiger-n	ground_mammal	random-n	sect-n
tiger-n	ground_mammal	random-n	security-n
tiger-n	ground_mammal	random-n	sell-n
tiger-n	ground_mammal	random-n	shock-n
tiger-n	ground_mammal	random-n	sloop-n
tiger-n	ground_mammal	random-n	sport-n
tiger-n	ground_mammal	random-n	superfluid-n
tiger-n	ground_mammal	random-n	tabernacle-n
tiger-n	ground_mammal	random-n	thoroughfare-n
tiger-n	ground_mammal	random-n	tumor-n
tiger-n	ground_mammal	random-n	wouldnt-n
ant-n	insect	coord	bee-n
ant-n	insect	coord	beetle-n
ant-n	insect	coord	butterfly-n
ant-n	insect	coord	cockroach-n
ant-n	insect	coord	cricket-n
ant-n	insect	coord	dragonfly-n
ant-n	insect	coord	fly-n
ant-n	insect	coord	grasshopper-n
ant-n	insect	coord	hornet-n
ant-n	insect	coord	ladybug-n
ant-n	insect	coord	locust-n
ant-n	insect	coord	mosquito-n
ant-n	insect	coord	moth-n
ant-n	insect	coord	silverfish-n
ant-n	insect	coord	wasp-n
ant-n	insect	hyper	animal-n
ant-n	insect	hyper	arthropod-n
ant-n	insect	hyper	bug-n
ant-n	insect	hyper	creature-n
ant-n	insect	hyper	insect-n
ant-n	insect	hyper	invertebrate-n
ant-n	insect	mero	antenna-n
ant-n	insect	mero	body-n
ant-n	insect	mero	exoskeleton-n
ant-n	insect	mero	head-n
ant-n	insect	mero	leg-n
ant-n	insect	random-n	burn-n
ant-n	insect	random-n	coffee-table-n
ant-n	insect	random-n	com-n
ant-n	insect	random-n	combustion-n
ant-n	insect	random-n	container-n
ant-n	insect	random-n	deadline-n
ant-n	insect	random-n	di-n
ant-n	insect	random-n	director-n
ant-n	insect	random-n	gem-n
ant-n	insect	random-n	headline-n
ant-n	insect	random-n	humanist-n
ant-n	insect	random-n	loop-n
ant-n	insect	random-n	novelist-n
ant-n	insect	random-n	nowt-n
ant-n	insect	random-n	overpass-n
ant-n	insect	random-n	plagiarism-n
ant-n	insect	random-n	president-n
ant-n	insect	random-n	riser-n
ant-n	insect	random-n	schema-n
ant-n	insect	random-n	specialist-n
ant-n	insect	random-n	stead-n
ant-n	insect	random-n	switching-n
ant-n	insect	random-n	theorem-n
beetle-n	insect	coord	ant-n
beetle-n	insect	coord	bee-n
beetle-n	insect	coord	butterfly-n
beetle-n	insect	coord	cockroach-n
beetle-n	insect	coord	cricket-n
beetle-n	insect	coord	dragonfly-n
beetle-n	insect	coord	fly-n
beetle-n	insect	coord	grasshopper-n
beetle-n	insect	coord	hornet-n
beetle-n	insect	coord	ladybug-n
beetle-n	insect	coord	locust-n
beetle-n	insect	coord	mosquito-n
beetle-n	insect	coord	moth-n
beetle-n	insect	coord	silverfish-n
beetle-n	insect	coord	wasp-n
beetle-n	insect	hyper	animal-n
beetle-n	insect	hyper	arthropod-n
beetle-n	insect	hyper	bug-n
beetle-n	insect	hyper	creature-n
beetle-n	insect	hyper	insect-n
beetle-n	insect	hyper	invertebrate-n
beetle-n	insect	mero	antenna-n
beetle-n	insect	mero	body-n
beetle-n	insect	mero	exoskeleton-n
beetle-n	insect	mero	head-n
beetle-n	insect	mero	leg-n
beetle-n	insect	mero	shell-n
beetle-n	insect	mero	wing-n
beetle-n	insect	random-n	Latin-n
beetle-n	insect	random-n	advisor-n
beetle-n	insect	random-n	being-n
beetle-n	insect	random-n	brake-n
beetle-n	insect	random-n	burst-n
beetle-n	insect	random-n	comet-n
beetle-n	insect	random-n	e-mails-n
beetle-n	insect	random-n	entrepreneur-n
beetle-n	insect	random-n	epidemiologist-n
beetle-n	insect	random-n	fringe-n
beetle-n	insect	random-n	ibs-n
beetle-n	insect	random-n	loom-n
beetle-n	insect	random-n	magnet-n
beetle-n	insect	random-n	malediction-n
beetle-n	insect	random-n	mascot-n
beetle-n	insect	random-n	mcmuffin-n
beetle-n	insect	random-n	minute-n
beetle-n	insect	random-n	protease-n
beetle-n	insect	random-n	request-n
beetle-n	insect	random-n	room-n
beetle-n	insect	random-n	saga-n
beetle-n	insect	random-n	sentencing-n
beetle-n	insect	random-n	spectrum-n
beetle-n	insect	random-n	surprise-n
beetle-n	insect	random-n	weak-n
butterfly-n	insect	coord	ant-n
butterfly-n	insect	coord	bee-n
butterfly-n	insect	coord	beetle-n
butterfly-n	insect	coord	cockroach-n
butterfly-n	insect	coord	cricket-n
butterfly-n	insect	coord	dragonfly-n
butterfly-n	insect	coord	fly-n
butterfly-n	insect	coord	grasshopper-n
butterfly-n	insect	coord	hornet-n
butterfly-n	insect	coord	ladybug-n
butterfly-n	insect	coord	locust-n
butterfly-n	insect	coord	mosquito-n
butterfly-n	insect	coord	moth-n
butterfly-n	insect	coord	silverfish-n
butterfly-n	insect	coord	wasp-n
butterfly-n	insect	hyper	animal-n
butterfly-n	insect	hyper	arthropod-n
butterfly-n	insect	hyper	creature-n
butterfly-n	insect	hyper	insect-n
butterfly-n	insect	hyper	invertebrate-n
butterfly-n	insect	mero	antenna-n
butterfly-n	insect	mero	body-n
butterfly-n	insect	mero	color-n
butterfly-n	insect	mero	colour-n
butterfly-n	insect	mero	head-n
butterfly-n	insect	mero	leg-n
butterfly-n	insect	mero	wing-n
butterfly-n	insect	random-n	Anyone-n
butterfly-n	insect	random-n	actuator-n
butterfly-n	insect	random-n	affidavit-n
butterfly-n	insect	random-n	arrest-n
butterfly-n	insect	random-n	boutique-n
butterfly-n	insect	random-n	cochlea-n
butterfly-n	insect	random-n	crime-n
butterfly-n	insect	random-n	critic-n
butterfly-n	insect	random-n	curia-n
butterfly-n	insect	random-n	footbridge-n
butterfly-n	insect	random-n	license-n
butterfly-n	insect	random-n	maximum-n
butterfly-n	insect	random-n	offensive-n
butterfly-n	insect	random-n	phonecards-n
butterfly-n	insect	random-n	repo-n
butterfly-n	insect	random-n	responsiveness-n
butterfly-n	insect	random-n	s-n
butterfly-n	insect	random-n	sector-n
butterfly-n	insect	random-n	smoker-n
butterfly-n	insect	random-n	spacer-n
butterfly-n	insect	random-n	spoiler-n
butterfly-n	insect	random-n	technique-n
butterfly-n	insect	random-n	technology-n
cockroach-n	insect	coord	ant-n
cockroach-n	insect	coord	bee-n
cockroach-n	insect	coord	beetle-n
cockroach-n	insect	coord	butterfly-n
cockroach-n	insect	coord	cricket-n
cockroach-n	insect	coord	dragonfly-n
cockroach-n	insect	coord	fly-n
cockroach-n	insect	coord	grasshopper-n
cockroach-n	insect	coord	hornet-n
cockroach-n	insect	coord	ladybug-n
cockroach-n	insect	coord	locust-n
cockroach-n	insect	coord	mosquito-n
cockroach-n	insect	coord	moth-n
cockroach-n	insect	coord	silverfish-n
cockroach-n	insect	coord	wasp-n
cockroach-n	insect	hyper	animal-n
cockroach-n	insect	hyper	arthropod-n
cockroach-n	insect	hyper	bug-n
cockroach-n	insect	hyper	creature-n
cockroach-n	insect	hyper	insect-n
cockroach-n	insect	hyper	invertebrate-n
cockroach-n	insect	hyper	pest-n
cockroach-n	insect	mero	antenna-n
cockroach-n	insect	mero	body-n
cockroach-n	insect	mero	exoskeleton-n
cockroach-n	insect	mero	leg-n
cockroach-n	insect	mero	shell-n
cockroach-n	insect	mero	wing-n
cockroach-n	insect	random-n	DIY-n
cockroach-n	insect	random-n	LSD-n
cockroach-n	insect	random-n	Ms-n
cockroach-n	insect	random-n	advertisement-n
cockroach-n	insect	random-n	announcer-n
cockroach-n	insect	random-n	bust-n
cockroach-n	insect	random-n	ceremony-n
cockroach-n	insect	random-n	certification-n
cockroach-n	insect	random-n	conclave-n
cockroach-n	insect	random-n	ensemble-n
cockroach-n	insect	random-n	expediency-n
cockroach-n	insect	random-n	fibrosis-n
cockroach-n	insect	random-n	fiction-n
cockroach-n	insect	random-n	heath-n
cockroach-n	insect	random-n	imbalance-n
cockroach-n	insect	random-n	individual-n
cockroach-n	insect	random-n	interception-n
cockroach-n	insect	random-n	lancet-n
cockroach-n	insect	random-n	mesosphere-n
cockroach-n	insect	random-n	mould-n
cockroach-n	insect	random-n	pensioner-n
cockroach-n	insect	random-n	son-n
cockroach-n	insect	random-n	subconscious-n
cockroach-n	insect	random-n	trust-n
cockroach-n	insect	random-n	vols-n
grasshopper-n	insect	coord	ant-n
grasshopper-n	insect	coord	bee-n
grasshopper-n	insect	coord	beetle-n
grasshopper-n	insect	coord	butterfly-n
grasshopper-n	insect	coord	cockroach-n
grasshopper-n	insect	coord	cricket-n
grasshopper-n	insect	coord	dragonfly-n
grasshopper-n	insect	coord	fly-n
grasshopper-n	insect	coord	hornet-n
grasshopper-n	insect	coord	ladybug-n
grasshopper-n	insect	coord	locust-n
grasshopper-n	insect	coord	mosquito-n
grasshopper-n	insect	coord	moth-n
grasshopper-n	insect	coord	silverfish-n
grasshopper-n	insect	coord	wasp-n
grasshopper-n	insect	hyper	animal-n
grasshopper-n	insect	hyper	arthropod-n
grasshopper-n	insect	hyper	bug-n
grasshopper-n	insect	hyper	creature-n
grasshopper-n	insect	hyper	insect-n
grasshopper-n	insect	hyper	invertebrate-n
grasshopper-n	insect	mero	antenna-n
grasshopper-n	insect	mero	body-n
grasshopper-n	insect	mero	exoskeleton-n
grasshopper-n	insect	mero	head-n
grasshopper-n	insect	mero	leg-n
grasshopper-n	insect	mero	shell-n
grasshopper-n	insect	mero	wing-n
grasshopper-n	insect	random-n	CR-n
grasshopper-n	insect	random-n	axis-n
grasshopper-n	insect	random-n	barbecue-n
grasshopper-n	insect	random-n	bus-n
grasshopper-n	insect	random-n	childhood-n
grasshopper-n	insect	random-n	cinchona-n
grasshopper-n	insect	random-n	collage-n
grasshopper-n	insect	random-n	conductivity-n
grasshopper-n	insect	random-n	convenience-n
grasshopper-n	insect	random-n	crimestoppers-n
grasshopper-n	insect	random-n	dissatisfaction-n
grasshopper-n	insect	random-n	friendship-n
grasshopper-n	insect	random-n	gold-n
grasshopper-n	insect	random-n	haulier-n
grasshopper-n	insect	random-n	italic-n
grasshopper-n	insect	random-n	keyword-n
grasshopper-n	insect	random-n	line-n
grasshopper-n	insect	random-n	local-n
grasshopper-n	insect	random-n	malediction-n
grasshopper-n	insect	random-n	mane-n
grasshopper-n	insect	random-n	model-n
grasshopper-n	insect	random-n	patient-n
grasshopper-n	insect	random-n	progenitor-n
grasshopper-n	insect	random-n	subway-n
grasshopper-n	insect	random-n	touch-n
hornet-n	insect	coord	ant-n
hornet-n	insect	coord	bee-n
hornet-n	insect	coord	beetle-n
hornet-n	insect	coord	butterfly-n
hornet-n	insect	coord	cockroach-n
hornet-n	insect	coord	cricket-n
hornet-n	insect	coord	dragonfly-n
hornet-n	insect	coord	fly-n
hornet-n	insect	coord	grasshopper-n
hornet-n	insect	coord	ladybug-n
hornet-n	insect	coord	locust-n
hornet-n	insect	coord	mosquito-n
hornet-n	insect	coord	moth-n
hornet-n	insect	coord	silverfish-n
hornet-n	insect	coord	wasp-n
hornet-n	insect	hyper	animal-n
hornet-n	insect	hyper	arthropod-n
hornet-n	insect	hyper	creature-n
hornet-n	insect	hyper	insect-n
hornet-n	insect	hyper	invertebrate-n
hornet-n	insect	mero	antenna-n
hornet-n	insect	mero	body-n
hornet-n	insect	mero	head-n
hornet-n	insect	mero	leg-n
hornet-n	insect	mero	stinger-n
hornet-n	insect	mero	wing-n
hornet-n	insect	random-n	Stilton-n
hornet-n	insect	random-n	analogue-n
hornet-n	insect	random-n	auto-n
hornet-n	insect	random-n	boom-n
hornet-n	insect	random-n	burner-n
hornet-n	insect	random-n	cagoule-n
hornet-n	insect	random-n	centrepiece-n
hornet-n	insect	random-n	decision-maker-n
hornet-n	insect	random-n	effectiveness-n
hornet-n	insect	random-n	goal-n
hornet-n	insect	random-n	government-n
hornet-n	insect	random-n	gymnasium-n
hornet-n	insect	random-n	layout-n
hornet-n	insect	random-n	ligament-n
hornet-n	insect	random-n	modicum-n
hornet-n	insect	random-n	obedience-n
hornet-n	insect	random-n	opposite-n
hornet-n	insect	random-n	panelling-n
hornet-n	insect	random-n	researcher-n
hornet-n	insect	random-n	screen-n
hornet-n	insect	random-n	spaghetti-n
hornet-n	insect	random-n	stock-n
hornet-n	insect	random-n	straightaway-n
hornet-n	insect	random-n	tournament-n
moth-n	insect	coord	ant-n
moth-n	insect	coord	bee-n
moth-n	insect	coord	beetle-n
moth-n	insect	coord	butterfly-n
moth-n	insect	coord	cockroach-n
moth-n	insect	coord	cricket-n
moth-n	insect	coord	dragonfly-n
moth-n	insect	coord	fly-n
moth-n	insect	coord	grasshopper-n
moth-n	insect	coord	hornet-n
moth-n	insect	coord	ladybug-n
moth-n	insect	coord	locust-n
moth-n	insect	coord	mosquito-n
moth-n	insect	coord	silverfish-n
moth-n	insect	coord	wasp-n
moth-n	insect	hyper	animal-n
moth-n	insect	hyper	arthropod-n
moth-n	insect	hyper	creature-n
moth-n	insect	hyper	insect-n
moth-n	insect	hyper	invertebrate-n
moth-n	insect	mero	antenna-n
moth-n	insect	mero	body-n
moth-n	insect	mero	head-n
moth-n	insect	mero	leg-n
moth-n	insect	mero	wing-n
moth-n	insect	random-n	Christianity-n
moth-n	insect	random-n	approx-n
moth-n	insect	random-n	atrocity-n
moth-n	insect	random-n	bungler-n
moth-n	insect	random-n	colon-n
moth-n	insect	random-n	dairy-n
moth-n	insect	random-n	dung-n
moth-n	insect	random-n	ebb-n
moth-n	insect	random-n	firewall-n
moth-n	insect	random-n	inflorescence-n
moth-n	insect	random-n	order-n
moth-n	insect	random-n	overexertion-n
moth-n	insect	random-n	railroad-n
moth-n	insect	random-n	rayon-n
moth-n	insect	random-n	reredos-n
moth-n	insect	random-n	scrapbook-n
moth-n	insect	random-n	secession-n
moth-n	insect	random-n	spacetime-n
moth-n	insect	random-n	swimming-n
moth-n	insect	random-n	telephone-n
moth-n	insect	random-n	vacancy-n
moth-n	insect	random-n	watercolour-n
moth-n	insect	random-n	winner-n
moth-n	insect	random-n	youth-n
wasp-n	insect	coord	ant-n
wasp-n	insect	coord	bee-n
wasp-n	insect	coord	beetle-n
wasp-n	insect	coord	butterfly-n
wasp-n	insect	coord	cockroach-n
wasp-n	insect	coord	cricket-n
wasp-n	insect	coord	dragonfly-n
wasp-n	insect	coord	fly-n
wasp-n	insect	coord	grasshopper-n
wasp-n	insect	coord	hornet-n
wasp-n	insect	coord	ladybug-n
wasp-n	insect	coord	locust-n
wasp-n	insect	coord	mosquito-n
wasp-n	insect	coord	moth-n
wasp-n	insect	coord	silverfish-n
wasp-n	insect	hyper	animal-n
